titleId,title,writers,weekday,age_rating,brief_text,interest_count,total_episodes,status,hashtags
774866,똑 닮은 딸,이담 (글/그림) https://comic.naver.com/community/u/_dboz2?lastPage=EpisodeList,월요웹툰,15세 이용가,"'우리 엄마가 살인마인 것 같다.' 성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다.그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오른다.자식의 인생에 방해되는 모든 것을 없애려는 엄마와 그녀에게서 벗어나려는 딸, 두 사람의 잔혹한 모녀 스릴러!2020 지상최대공모전 2기 우수상 수상작.","685,515",총 150화,연재 중,#스릴러 #명작 #고자극드라마 #자극적인 #시리어스 #미스터리 #범죄
796075,절대검감,김두루미 (글) 356299 / 티아이 (그림) 356300 / 한중월야 (원작) 347598,월요웹툰,12세 이용가,"단전이 부숴졌다는 이유로 집에서는 내놓은 자식 취급을 받던 소운휘는 혈교에 납치되어서도 삼류 첩자로 살아왔다.어느 날, 전설로만 알려진 검선비록을 찾는데 이용당하다 죽은 운휘는 10년 전, 혈교에 납치되던 그 날로 돌아가게 되고 검의 목소리를 듣는 신비한 능력을 얻는다.","219,654",총 125화,연재 중,#무협/사극 #동양 #이능력 #모험 #액션 #성장물 #환골탈태 #회귀 #판무
758037,참교육,채용택 (글) 301243 / 한가람 (그림) https://comic.naver.com/community/u/_0borm?lastPage=EpisodeList,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,702",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링
835531,최애캐의 고민상담소,네이버웹툰 작가 (글/그림) 305532,27화 완결,전체연령가,"올해도 걱정&고민 많은 당신, 당장 '최애캐의 고민상담소'로 오세요! 재치 있거나, 가슴 따듯해지는 해결법을 알려드릴게요. 2025년은 걱정 고민 탈탈 털고 행복만 가득하길 네이버웹툰이 바랍니다. ♥","27,485",총 27화,완결,#일상 #일상개그힐링 #감성적인 #공감 #청춘 #개그 #무해한 #힐링
758037,참교육,채용택 (글) 301243 / 한가람 (그림) https://comic.naver.com/community/u/_0borm?lastPage=EpisodeList,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,702",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링 #학원물
835531,최애캐의 고민상담소,네이버웹툰 작가 (글/그림) 305532,27화 완결,전체연령가,"올해도 걱정&고민 많은 당신, 당장 '최애캐의 고민상담소'로 오세요! 재치 있거나, 가슴 따듯해지는 해결법을 알려드릴게요. 2025년은 걱정 고민 탈탈 털고 행복만 가득하길 네이버웹툰이 바랍니다. ♥","27,485",총 27화,완결,#일상 #일상개그힐링 #감성적인 #공감 #청춘 #개그 #무해한 #힐링
822657,환생천마,JP (글) https://comic.naver.com/community/u/_21cqqm?lastPage=EpisodeList / 부겸 (그림) https://comic.naver.com/community/u/_sxqt3?lastPage=EpisodeList / 장영훈 (원작) 376586,월요웹툰,15세 이용가,"철혈의 맹주, 강호의 절대자 '천하진'. 가문의 수치라 불리는 망나니 '벽리단'의 몸으로 깨어나다! 취미는 사기도박, 검은 창고에 박아둔지 오래. 하루아침에 천하제일인에서 천하의 쓰레기가 된 그는 다시 검을 잡고, 전생에서 이루지 못한 경지에 오르고자 한다.","169,625",총 60화,연재 중,#무협/사극 #사이다 #동양 #환생 #액션 #고인물 #환골탈태 #동양풍판타지
758037,참교육,채용택 (글) 301243 / 한가람 (그림) https://comic.naver.com/community/u/_0borm?lastPage=EpisodeList,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,702",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링 #학원물
835531,최애캐의 고민상담소,네이버웹툰 작가 (글/그림) 305532,27화 완결,전체연령가,"올해도 걱정&고민 많은 당신, 당장 '최애캐의 고민상담소'로 오세요! 재치 있거나, 가슴 따듯해지는 해결법을 알려드릴게요. 2025년은 걱정 고민 탈탈 털고 행복만 가득하길 네이버웹툰이 바랍니다. ♥","27,485",총 27화,완결,#일상 #일상개그힐링 #감성적인 #공감 #청춘 #개그 #무해한 #힐링
822657,환생천마,JP (글) https://comic.naver.com/community/u/_21cqqm?lastPage=EpisodeList / 부겸 (그림) https://comic.naver.com/community/u/_sxqt3?lastPage=EpisodeList / 장영훈 (원작) 376586,월요웹툰,15세 이용가,"철혈의 맹주, 강호의 절대자 '천하진'. 가문의 수치라 불리는 망나니 '벽리단'의 몸으로 깨어나다! 취미는 사기도박, 검은 창고에 박아둔지 오래. 하루아침에 천하제일인에서 천하의 쓰레기가 된 그는 다시 검을 잡고, 전생에서 이루지 못한 경지에 오르고자 한다.","169,625",총 60화,연재 중,#무협/사극 #사이다 #동양 #환생 #액션 #고인물 #환골탈태 #동양풍판타지
758037,참교육,채용택 (글) 301243 / 한가람 (그림) https://comic.naver.com/community/u/_0borm?lastPage=EpisodeList,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,701",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링 #학원물
758037,참교육,채용택 (글) 301243 / 한가람 (그림) ,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,701",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링
835531,최애캐의 고민상담소,네이버웹툰 작가 (글/그림) 305532,27화 완결,전체연령가,"올해도 걱정&고민 많은 당신, 당장 '최애캐의 고민상담소'로 오세요! 재치 있거나, 가슴 따듯해지는 해결법을 알려드릴게요. 2025년은 걱정 고민 탈탈 털고 행복만 가득하길 네이버웹툰이 바랍니다. ♥","27,486",총 27화,완결,#일상 #일상개그힐링 #감성적인 #공감 #청춘 #개그 #무해한 #힐링
822657,환생천마,JP (글)  / 부겸 (그림)  / 장영훈 (원작) 376586,월요웹툰,15세 이용가,"철혈의 맹주, 강호의 절대자 '천하진'. 가문의 수치라 불리는 망나니 '벽리단'의 몸으로 깨어나다! 취미는 사기도박, 검은 창고에 박아둔지 오래. 하루아침에 천하제일인에서 천하의 쓰레기가 된 그는 다시 검을 잡고, 전생에서 이루지 못한 경지에 오르고자 한다.","169,625",총 60화,연재 중,#무협/사극 #사이다 #동양 #환생 #액션 #고인물 #환골탈태
774866,똑 닮은 딸,이담 (글/그림) ,월요웹툰,15세 이용가,"'우리 엄마가 살인마인 것 같다.' 성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다.그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오른다.자식의 인생에 방해되는 모든 것을 없애려는 엄마와 그녀에게서 벗어나려는 딸, 두 사람의 잔혹한 모녀 스릴러!2020 지상최대공모전 2기 우수상 수상작.","685,515",총 150화,연재 중,#스릴러 #명작 #고자극드라마 #자극적인 #시리어스 #미스터리 #범죄
796075,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
758037,참교육,채용택 (글) 301243 / 한가람 (그림) ,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,701",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링
758037,참교육,채용택 (글) 301243 / 한가람 (그림) _0borm,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,699",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링
835531,최애캐의 고민상담소,네이버웹툰 작가 (글/그림) 305532,27화 완결,전체연령가,"올해도 걱정&고민 많은 당신, 당장 '최애캐의 고민상담소'로 오세요! 재치 있거나, 가슴 따듯해지는 해결법을 알려드릴게요. 2025년은 걱정 고민 탈탈 털고 행복만 가득하길 네이버웹툰이 바랍니다. ♥","27,486",총 27화,완결,#일상 #일상개그힐링 #감성적인 #공감 #청춘 #개그 #무해한 #힐링
822657,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
774866,똑 닮은 딸,이담 (글/그림) _dboz2,월요웹툰,15세 이용가,"'우리 엄마가 살인마인 것 같다.' 성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다.그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오른다.자식의 인생에 방해되는 모든 것을 없애려는 엄마와 그녀에게서 벗어나려는 딸, 두 사람의 잔혹한 모녀 스릴러!2020 지상최대공모전 2기 우수상 수상작.","685,513",총 150화,연재 중,#스릴러 #명작 #고자극드라마 #자극적인 #시리어스 #미스터리 #범죄
796075,절대검감,김두루미 (글) 356299 / 티아이 (그림) 356300 / 한중월야 (원작) 347598,월요웹툰,12세 이용가,"단전이 부숴졌다는 이유로 집에서는 내놓은 자식 취급을 받던 소운휘는 혈교에 납치되어서도 삼류 첩자로 살아왔다.어느 날, 전설로만 알려진 검선비록을 찾는데 이용당하다 죽은 운휘는 10년 전, 혈교에 납치되던 그 날로 돌아가게 되고 검의 목소리를 듣는 신비한 능력을 얻는다.","219,659",총 125화,연재 중,#무협/사극 #동양 #이능력 #모험 #액션 #성장물 #환골탈태 #회귀
602910,윈드브레이커,조용석 (글/그림) _bboq6,월요웹툰,12세 이용가,혼자서 자전거를 즐겨타던 모범생 조자현.원치 않게 자전거 크루의 일에 자꾸 휘말리게 되는데...자유를 꿈꾸는 청춘들의 스트릿라이딩 드라마!,"1,187,592",총 538화,연재 중,#스포츠 #현대 #우정 #라이벌 #청춘 #성장물 #학원물 #성장드라마
830015,어느날 갑자기 가슴이 커짐,물렁이 (글/그림) 382241,29화 완결,전체연령가,"이것은 행운인가 불운인가? 어느날 갑자기 예상치 못하게 가슴 사이즈가 A컵에서 H컵이 된다면?!단순하게만 생각했던 신체의 변화는 점점 걷잡을 수 없이 흘러가고,아무도 이 상황에 대한 진단을 내려주지 못하는 가운데, 정신적으로도 변화가 생기며 인생 최대의 위기를 맞게 되는데... 가슴이 커진다는 판타지 같은 일을 통해 삶과 죽음이라는 정말로 현실적이고 가장 기본적인 인생의 가치와 가족의 의미에 대해 다시 한 번 깨닫게 되는 이야기. 연재직행열차","71,861",총 29화,완결,#일상 #2024 연재직행열차 #감성적인 #공감 #하이퍼리얼리즘 #완결무료
654774,소녀의 세계,모랑지 (글/그림) _nboqm,월요웹툰,전체연령가,완벽해 보이지만 사실 외로웠던 백조들과 맘씨 착한 오리가 만나여러 갈등을 함께 겪으며 진짜 친구가 되어가는 소녀들의 찐 우정물,"1,123,263",총 453화,연재 중,#드라마 #설렘폭발 #공감 #우정 #청춘 #외유내강녀 #명랑녀 #햇살녀
834886,노곤하개 쇼츠,홍끼 (글/그림) _b2df9d,"월, 목 연재",전체연령가,이제는 개 셋! 고양이 셋! 6마리의 동물들과 함께 사는 일상은 과연 어떨까?!,"66,634",총 33화,연재 중,#일상
795297,신화급 귀속 아이템을 손에 넣었다,정선율 (글/원작) jungseonyul / 헤스 (그림) hess,월요웹툰,15세 이용가,"D급 무투계 레이더로 마법계 레이더들의 고기방패나 하며 별 볼 일 없이 살던 재현. 그러던 어느 날, 던전에서 우연히 ""오딘의 눈"" 이라는 최강의 귀속 아이템을 얻게 됐다.신의 눈을 가진 자, 세계를 구할 신의 대적자의 운명을 개척하라!","383,882",총 122화,연재 중,#판타지 #사이다 #아카데미물 #아포칼립스 #게임판타지 #회귀 #헌터물
183559,신의 탑,SIU (글/그림) 155779,653화,12세 이용가,자신의 모든 것이었던 소녀를 쫓아 탑에 들어온 소년그리고 그런 소년을 시험하는 탑,"1,907,013",총 653화,휴재,#판타지 #명작 #이능력 #배틀 #모험 #전쟁 #액션 #성장물 #서바이벌
817859,왕과의 야행,보리 (글/그림) 372337,월요웹툰,18세 이용가,젊은 왕과 아름다운 여인이 발을 사이에 두고 앉아있다.가느다란 흰 손가락으로 책장을 넘기는 여인은고혹적인 목소리로 글을 읽어 내려가는데...전하. 음양이란 서로 감응해야 응하는 것이옵니다.몸과 마음이 무르익어 한 배에 탄 채 애락을 느끼니그 어찌 화락하지 않으오리까?백일의 겨울밤 동안 왕에게 책을 읽어주는 여인.아슬아슬한 긴장감 끝에 순식간에 휩쓸린다.서로에게 깃들고 스며든다.숨겨뒀던 비밀이 터져 나와 모든 것을 깨울 때까지왕과 여인은 그저 꿈 안에 있구나.,"285,288",총 59화,연재 중,#로맨스 #동양풍로맨스 #자극적인 #동양 #왕족/귀족 #나쁜남자 #공식미녀
783052,퀘스트지상주의,박만사 (글/그림) ptjcomics / 유누니 (글) _pidqu / 태완 (그림) _ridr1,174화 완결,15세 이용가,"[외모지상주의], [싸움독학], [인생존망]과 세계관을 공유하는 작품!공부, 싸움, 외모.뭐 하나 잘난 것 없는 평범한 고등학생 ‘김수현’의 눈앞에 갑자기 퀘스트창이 나타났다!첫 번째 퀘스트, [엄마한테 사과하기]를 완료한 수현은 보상으로 키가 3cm 커지게 되는데!퀘스트 엄청 쉽잖아?! 어떤 퀘스트든 완료해주마! 그런데 다음 퀘스트가?[system] 학교 일진녀와 키스하십시오","611,415",총 174화,완결,#드라마 #사이다 #집착녀 #현대 #게임 #상태창 #이능력 #우정 #액션
822573,귀촌리,황양 (글) _pboug / 이대한 (그림) dh327,월요웹툰,15세 이용가,"평범한 시골 마을 '귀촌리'를 찾은 '허무명'. 그는 돌아가신 할머니의 빈 집에 조용히 숨어든다. 그런데 집이 이상하리만큼 깔끔하다. 할머니가 돌아가신 건 3년 전인데? 어쩐지 마을 사람들은 이방인 무명의 방문을 달가워 하는 것 같지 않다. 아니, 실은 경계하는 것 같다. 그리고 그 날을 기점으로 마을 사람들이 하나, 둘 씩 사라지기 시작한다.","314,683",총 55화,연재 중,#스릴러 #고자극스릴러 #자극적인 #시리어스 #피카레스크 #범죄 #오컬트
832703,시한부 천재가 살아남는 법,JP (글) _21cqqm / 윤승기 (그림) _k1j02r / 청시소 (원작) 383659,월요웹툰,15세 이용가,"'스물을 넘기지 못하고 단명할 운명'을 타고난 정연신.집안사람들 모두 연신을 홀대하지만,직접 무공을 만들 정도로 그의 실력은 대단했다.그러던 어느 날, 연신은 자신의 수명이 얼마 남지 않았음을 알게 되는데...시한부 천재 정연신의 살아남기 위한 고군분투가 펼쳐진다!","105,624",총 29화,연재 중,#무협/사극 #정통무협 #시리어스 #동양 #모험 #고인물 #힘숨찐 #복수극
796867,버림받은 왕녀의 은밀한 침실,혜니 (글/그림) 288281 / 성혜림 (원작) 344298,월요웹툰,18세 이용가,한때는 추앙받았지만 지금은 비참하게 버림받은 왕녀 르웰린. 아무도 보호해 주지 않는 그녀에게 추악한 저주가 내려진다. 그것은 바로 남자를 욕망하게 되는 저주. 르웰린은 저주의 폭주를 막기 위해 결국 자신의 침실을 열게 되는데... 버림받은 왕녀와 얽히고 설키는 네명의 남자들. 저주의 진실은 밝혀질 것인가? 그리고 그녀와 함께 할 사내는 과연 누가 될 것인가?,"341,736",총 137화,연재 중,#로맨스 #자극적인 #치명적인 #서양 #왕족/귀족 #무심남 #순정남
806189,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
821195,회귀한 공작가의 막내도련님은 암살자,스윙뱃 (글/그림) 348481 / 커피라임 (원작) 375336,월요웹툰,15세 이용가,"대륙 제일의 암살자 시안 베르트평생을 믿고 따랐던 형에게 배신당한 뒤, 비참한 최후를 맞이한다.만약 내게 한 번 더 생이 주어진다면 그때는 다른 삶을 살 것이다.오로지 나 하나만을 바라보면서, 내 스스로 모든 것을 이룰 수 있는 누구도 섬기지 않는 그런 삶을. 그렇게 맞이하게 된 두 번째 삶. 더 이상 남을 위해 살던 그림자 시안 베르트는 없다.다시 쓰는 인생 나를 위한 모든 것을 이룩하리라! 스튜디오","222,353",총 65화,연재 중,#판타지 #레드아이스 스튜디오 #액션판타지 #왕족/귀족 #아카데미물 #고인물
821626,수상한 다이어트 클럽,스프링 (글/그림) _1bxb2,월요웹툰,15세 이용가,"모태 통통 ‘고양순’은 부모님의 등쌀에 못이겨 박박사 다이어트 클럽에 입소한다. 어딘가 수상해 보이는 박박사지만, 그녀의 이력 만큼은 누구보다 확실하다. 성공률 100%를 자랑하는 이곳의 퇴소 조건은 단 하나, ‘목표 체중을 다 감량해야만 하는 것!' 과연 100kg가 넘는 양순 역시 다이어트에 성공, 웃으며 이곳을 나설 수 있을까?!","114,304",총 53화,연재 중,#스릴러 #고자극스릴러 #인생역전 #미스터리 #집착물 #환골탈태
774863,팔이피플,매미 (글) 292087 / 희세 (그림) 292088,월요웹툰,15세 이용가,"<마스크걸>, <위대한 방옥숙> 매미/희세 작가의 신작!SNS에서 육아용품 파는 평범한 유부녀 박주연, 그녀의 고등학교 동창인 김예희는 팔로워 70만의 셀럽으로 엄청난 부와 명성을 누리는 중이다.박주연은 김예희를 미워하는 동시에 집착하고 있는데, 과연 그녀는 김예희의 과거를 폭로하고 셀럽으로 올라설 수 있을까?","333,766",총 146화,연재 중,#드라마 #고자극드라마 #자극적인 #시리어스 #공감 #사회고발 #인생역전
807775,천재 타자가 강속구를 숨김,황지성 (글) 364493 / 스튜디오MW (그림) MW / 김성은 (그림) 381665 / 이블라인 (원작) 364495,월요웹툰,전체연령가,"부와 명예, 모든 걸 얻은 천재 메이저리거 강건우.그런 그조차도 아내와의 행복한 결혼 생활만큼은 이어갈 수 없었다.아내의 빈자리를 느끼며 후회하던 그가 신비한 반지의 힘으로 과거에 돌아왔다.풋풋한 연애시절의 고등학생이 된 그는 이번에야말로 사랑을 쟁취할 수 있을까.","143,441",총 83화,연재 중,#스포츠 #청춘 #인생역전 #성장물 #고인물 #타임슬립 #야구 #회귀
813552,우아한 욕망,김종건 (글/그림) jonggeon,월요웹툰,18세 이용가,늦은 밤 열린 호텔 엘리베이터.그 안에는 오래 전 첫사랑이 중년 여성과 함께 있었다.낭만을 꿈꿔왔던 첫사랑과의 재회는 그저 배신감뿐.부유한 중년 유부녀의 소유물이 된 첫사랑.내 첫사랑이 나이 든 아줌마와 붙어먹는 그런 놈일리 없잖아.내 첫사랑. 내 것으로 만들고야 말겠다.,"150,076",총 82화,연재 중,#로맨스 #리얼로맨스 #자극적인 #시리어스 #치명적인 #첫사랑 #중년
827322,무벌전,노백 (글/그림) _91mzj1,월요웹툰,15세 이용가,"…무당이 망했다!!!긴 임무에서 돌아온 2대제자 충엽. 그러나 본산은 이미 폐허가 되고, 이에 절망한 충엽도 폐인이 되었다!그러나 아직 한 줄기 희망을 품고 있는 석현과 무영!과연 무당의 앞날은 어찌 될 것인지…. 이 녀석 충엽! 어서 의욕 좀 챙겨라!! 이 벌레야!!! 지상최대공모전","64,045",총 42화,연재 중,#무협/사극 #정통무협 #동양 #시대물 #액션 #성장물 #2022 지상최대공모전
826348,잘 헤어지는 방법,강문송 (글) _q17c0h / 1172 (그림) _o176ps,월요웹툰,18세 이용가,"외로웠던 세진의 인생에 나타난 완벽한 남자, 도영.그러나 행복도 잠시,갈수록 선을 넘는 도영의 가스라이팅에 세진은 지쳐만 간다.결국 이별을 결심한 순간, 그의 사이코적인 모습을 보게 되는데…과연 세진은 도영과 잘 헤어질 수 있을까?“날 이렇게 만든 건 너야.”지금부터 한 여자의 죽고 죽이는 이별이 시작된다.","97,377",총 47화,연재 중,#스릴러 #고자극스릴러 #자극적인 #시리어스 #계략남 #집착남 #드라마
817945,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
835082,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
833702,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
834261,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
825332,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
832243,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
818403,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
759940,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
768536,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
835905,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
783535,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
835698,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
21815,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
829195,정보 없음,,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,연재 중,정보 없음
758037,참교육,채용택 (글) 301243 / 한가람 (그림) _0borm,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,700",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링 #학원물
835531,최애캐의 고민상담소,네이버웹툰 작가 (글/그림) 305532,27화 완결,전체연령가,"올해도 걱정&고민 많은 당신, 당장 '최애캐의 고민상담소'로 오세요! 재치 있거나, 가슴 따듯해지는 해결법을 알려드릴게요. 2025년은 걱정 고민 탈탈 털고 행복만 가득하길 네이버웹툰이 바랍니다. ♥","27,485",총 27화,완결,#일상 #일상개그힐링 #감성적인 #공감 #청춘 #개그 #무해한 #힐링
822657,환생천마,JP (글) _21cqqm / 부겸 (그림) _sxqt3 / 장영훈 (원작) 376586,월요웹툰,15세 이용가,"철혈의 맹주, 강호의 절대자 '천하진'. 가문의 수치라 불리는 망나니 '벽리단'의 몸으로 깨어나다! 취미는 사기도박, 검은 창고에 박아둔지 오래. 하루아침에 천하제일인에서 천하의 쓰레기가 된 그는 다시 검을 잡고, 전생에서 이루지 못한 경지에 오르고자 한다.","169,632",총 60화,연재 중,#무협/사극 #사이다 #동양 #환생 #액션 #고인물 #환골탈태 #동양풍판타지
774866,똑 닮은 딸,이담 (글/그림) _dboz2,월요웹툰,15세 이용가,"'우리 엄마가 살인마인 것 같다.' 성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다.그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오른다.자식의 인생에 방해되는 모든 것을 없애려는 엄마와 그녀에게서 벗어나려는 딸, 두 사람의 잔혹한 모녀 스릴러!2020 지상최대공모전 2기 우수상 수상작.","685,517",총 150화,연재 중,#스릴러 #명작 #고자극드라마 #자극적인 #시리어스 #미스터리 #범죄
796075,절대검감,김두루미 (글) 356299 / 티아이 (그림) 356300 / 한중월야 (원작) 347598,월요웹툰,12세 이용가,"단전이 부숴졌다는 이유로 집에서는 내놓은 자식 취급을 받던 소운휘는 혈교에 납치되어서도 삼류 첩자로 살아왔다.어느 날, 전설로만 알려진 검선비록을 찾는데 이용당하다 죽은 운휘는 10년 전, 혈교에 납치되던 그 날로 돌아가게 되고 검의 목소리를 듣는 신비한 능력을 얻는다.","219,668",총 125화,연재 중,#무협/사극 #동양 #이능력 #모험 #액션 #성장물 #환골탈태 #회귀 #판무
602910,윈드브레이커,조용석 (글/그림) _bboq6,월요웹툰,12세 이용가,혼자서 자전거를 즐겨타던 모범생 조자현.원치 않게 자전거 크루의 일에 자꾸 휘말리게 되는데...자유를 꿈꾸는 청춘들의 스트릿라이딩 드라마!,"1,187,594",총 538화,연재 중,#스포츠 #현대 #우정 #라이벌 #청춘 #성장물 #학원물 #성장드라마
830015,어느날 갑자기 가슴이 커짐,물렁이 (글/그림) 382241,29화 완결,전체연령가,"이것은 행운인가 불운인가? 어느날 갑자기 예상치 못하게 가슴 사이즈가 A컵에서 H컵이 된다면?!단순하게만 생각했던 신체의 변화는 점점 걷잡을 수 없이 흘러가고,아무도 이 상황에 대한 진단을 내려주지 못하는 가운데, 정신적으로도 변화가 생기며 인생 최대의 위기를 맞게 되는데... 가슴이 커진다는 판타지 같은 일을 통해 삶과 죽음이라는 정말로 현실적이고 가장 기본적인 인생의 가치와 가족의 의미에 대해 다시 한 번 깨닫게 되는 이야기. 연재직행열차","71,856",총 29화,완결,#일상 #2024 연재직행열차 #감성적인 #공감 #하이퍼리얼리즘 #완결무료 #완결일상
654774,소녀의 세계,모랑지 (글/그림) _nboqm,월요웹툰,전체연령가,완벽해 보이지만 사실 외로웠던 백조들과 맘씨 착한 오리가 만나여러 갈등을 함께 겪으며 진짜 친구가 되어가는 소녀들의 찐 우정물,"1,123,263",총 453화,연재 중,#드라마 #설렘폭발 #공감 #우정 #청춘 #외유내강녀 #명랑녀 #햇살녀
834886,노곤하개 쇼츠,홍끼 (글/그림) _b2df9d,"월, 목 연재",전체연령가,이제는 개 셋! 고양이 셋! 6마리의 동물들과 함께 사는 일상은 과연 어떨까?!,"66,637",총 33화,연재 중,#일상
795297,신화급 귀속 아이템을 손에 넣었다,정선율 (글/원작) jungseonyul / 헤스 (그림) hess,월요웹툰,15세 이용가,"D급 무투계 레이더로 마법계 레이더들의 고기방패나 하며 별 볼 일 없이 살던 재현. 그러던 어느 날, 던전에서 우연히 ""오딘의 눈"" 이라는 최강의 귀속 아이템을 얻게 됐다.신의 눈을 가진 자, 세계를 구할 신의 대적자의 운명을 개척하라!","383,885",총 122화,연재 중,#판타지 #사이다 #아카데미물 #아포칼립스 #게임판타지 #회귀 #헌터물 #먼치킨
183559,신의 탑,SIU (글/그림) 155779,653화,12세 이용가,자신의 모든 것이었던 소녀를 쫓아 탑에 들어온 소년그리고 그런 소년을 시험하는 탑,"1,907,007",총 653화,휴재,#판타지 #명작 #이능력 #배틀 #모험 #전쟁 #액션 #성장물 #서바이벌
817859,왕과의 야행,보리 (글/그림) 372337,월요웹툰,18세 이용가,젊은 왕과 아름다운 여인이 발을 사이에 두고 앉아있다.가느다란 흰 손가락으로 책장을 넘기는 여인은고혹적인 목소리로 글을 읽어 내려가는데...전하. 음양이란 서로 감응해야 응하는 것이옵니다.몸과 마음이 무르익어 한 배에 탄 채 애락을 느끼니그 어찌 화락하지 않으오리까?백일의 겨울밤 동안 왕에게 책을 읽어주는 여인.아슬아슬한 긴장감 끝에 순식간에 휩쓸린다.서로에게 깃들고 스며든다.숨겨뒀던 비밀이 터져 나와 모든 것을 깨울 때까지왕과 여인은 그저 꿈 안에 있구나.,"285,290",총 59화,연재 중,#로맨스 #동양풍로맨스 #자극적인 #동양 #왕족/귀족 #나쁜남자 #공식미녀
