titleId,title,writers,weekday,upload_day,age_rating,brief_text,interest_count,total_episodes,status,hashtags
400739,에이머,구동인 (글/그림),화요웹툰,에이머,전체연령가,작은 우연은 역사를 만든다.<br>지구를 침공한 이성인 팜킨 일당과 그들을 막아선 초월자 에이머와 지구인의 이야기!<br><br><br><br><br><br><br><br><br><br>,"148,602",총 509화,연재 중,#판타지 #현대 #이능력 #배틀 #전쟁 #크리처 #개그 #sf #이능력배틀물
822931,불 빌려드릴까요?,호진 (글/그림),화요웹툰,불 빌려드릴까요?,15세 이용가,"실은 선생님이 되고 싶지 않았다. 꿈을 접고 선택한 길에 나름의 책임을 다하려는 찰나 <br>""불 빌려드릴까요?"" 건방진 남학생이 건넨 말.<br>천재적인 재능 넘쳐나는 재력 유명세는 덤인 이 건방진 애와 얽히면서 선생으로서의 인생이 삐걱대는 것 같다.<br>꿈과 재능 그리고 사랑이 얽힌 학교생활 이야기<br><br><br><br> 지상최대공모전<br><br><br><br>","110,523",총 34화,휴재,#로맨스 #감성적인 #평범녀 #2023 지상최대공모전 #성장물 #연상연하 #성장드라마
818909,개같은 아빠,미티 (글)/ 개초 (그림),화요웹툰,개같은 아빠,12세 이용가,딸의 결혼식 날 죽은 아빠<br>신혼집에서 키우는 개에 빙의 되었는데<br>완벽해 보였던 사위의 불륜이 의심된다!<br>개가 된 아빠 개보다 못한 사위에게서<br>딸을 지켜라<br><br><br><br><br><br><br><br><br><br>,"45,725",총 52화,연재 중,#드라마 #사이다 #가족 #햇살남 #햇살캐 #재회 #복수극 #빙의 #동물
817346,파도의 포말,라떼 (글/그림),화요웹툰,파도의 포말,전체연령가,"""저를 용서하지 마세요.""<br> <br>사랑하는 연인에게 끔찍하게 살해당한 마가렛은<br>7년 후 '매그'로써 다시 태어나 새로운 삶을 살아간다.<br> <br>세상 물정 모르던 '매그'는 새로운 삶을 잘 적응해 나갈 수 있을까...?<br>그녀의 죽음에 얽힌 진상과 인물들의 성장 러브 스토리!<br><br><br><br><br><br><br><br><br>","122,091",총 58화,연재 중,#로맨스 #성장로판 #감성적인 #환생 #왕족/귀족 #사연녀 #성장물 #복수극
791126,내남친 킹카만들기,랑쓰 (글)/ 섯끼 (그림),화요웹툰,내남친 킹카만들기,전체연령가,사랑스러운 외모의 SNS 스타 윤시아는 관리라고는 한번도 해본 적 없는 방구석 아싸 김민호를 킹카로 만드는 콘텐츠를 시작한다.<br>과연.. 그는 긁지 않은 복권이 맞을까? 두근두근 k-하이틴 로맨스!<br><br><br><br><br><br><br><br><br>,"127,634",총 118화,연재 중,#로맨스 #청춘 #평범남 #순정남 #명랑녀 #햇살녀 #로맨틱코미디 #가벼운
812017,배드 엔딩 메이커,오일구 (글)/ 심재영 (그림)/ 류은가람 (원작),화요웹툰,배드 엔딩 메이커,전체연령가,"“사표 쓰세요 민철 씨.”<br><br>경영진의 과금 정책에 반대한다고<br>청춘을 바쳤던 직장에서 하루아침에 잘렸다.<br><br>그렇게 윙즈 온라인 디렉터로서의 인생은 끝났다.<br><br>내가 만든 게임이고 내가 만든 세계다<br>그러니까......<br>이 세계를 마무리하는 것도 오직 나뿐이다.<br><br>스스로 최종 보스가 되어<br>이 게임을 내 손으로 직접 끝장내 버리겠다!<br><br>""이제 배드 엔딩이 뭔지 똑똑히 보여 주지.""<br><br><br><br><br><br><br><br><br>","79,241",총 74화,연재 중,#판타지 #게임 #악역이주인공 #크리처 #액션 #가벼운 #고인물 #게임판타지
804868,팀장님은 신혼이 피곤하다,장그린 (글/그림)/ 강하다 (원작),화요웹툰,팀장님은 신혼이 피곤하다,전체연령가,오늘로써 145일째 그녀의 앳된 가슴에 불을 지른 남자가 있다. 존재만으로도 숨이 멎게 만드는 그이는 다름 아닌 정부 산하 비밀수사기관 NSO의 특급 에이스 ‘기주원’. 동기들 사이에선 성격파탄자 취급받는 남자지만 햇병아리 신입인 그녀 눈에는 화내는 얼굴조차 사랑스럽기만 하다. 그런 그녀에게 황금 같은 기회가 떨어졌다. 그이와 위장 부부가 되는 것도 모자라 동거까지 하게 되다니! <br>목표는 뒷전 사심만 가득한 이 비밀수사의 끝은 과연 어디일까?<br><br><br><br><br><br><br><br><br>,"107,101",총 79화,연재 중,#로맨스 #결혼생활 #무심남 #능력남 #명랑녀 #짝사랑녀 #로맨틱코미디 #가벼운
819206,형사본색,신철 (글)/ 펜촉 (그림),화요웹툰,형사본색,15세 이용가,형사 한태양이 특진하던 날 아내가 자살하고 딸은 희귀병 판정을 받았다.<br>감당할 수 없는 딸의 치료비에 절망하던 태양은 압수물 보관센터인 '제로하우스'에 수 천억원의 가치를 지닌 훈민정음 해례본이 숨겨져 있다는 것을 알게 되고<br>딸의 병원비를 위해 의도적으로 제로하우스에 좌천되어 훈민정음 해례본을 탈취하려 하는데...!<br><br><br><br><br><br><br>,"17,745",총 49화,연재 중,#액션 #시리어스 #현대 #동양 #범죄 #두뇌싸움 #느와르
797413,여우자매,갈치 (글/그림),화요웹툰,여우자매,전체연령가,인간을 홀리고 간을 빼먹는 무시무시한 요괴 구미호....와는 <br>거리가 아주 먼 꼬마 여우자매 <br>'류월' '류화'의 정신없는 일상 이야기!<br><br><br><br><br><br><br><br><br>,"92,897",총 92화,연재 중,#판타지 #과거 #시대물 #가족 #일상 #가벼운 #힐링 #동양풍판타지
819436,환수왕,좌승훈 (글/그림),화요웹툰,환수왕,전체연령가,대한민국 최고의 고미술품 경매사가 유물의 힘으로 '대한 제국'에 떨어졌다. 방치된 한반도의 보물들을 지켜내고 다시 되찾는 본격 보물 환수 개그 웹툰. 본 작품은 국가유산청에서 제공하는 브랜드웹툰입니다.<br><br><br><br><br><br><br>,"11,712",총 46화,연재 중,#개그 #예술 #시대물 #무협/사극 #성장물 #역사물 #성장드라마
829721,던전공략은 복붙이지,REDSTONE!! (글)/ 장부규(BKORI) (그림),화요웹툰,던전공략은 복붙이지,15세 이용가,초월자에게 Ctrl+C Ctrl+V(일명 복붙) 스킬과 20년의 시한부 인생이라는 저주를 받게 된 주인공 서한준.<br>하지만 복붙 스킬은 자신에게만 통하고 스킬의 성장까지 막혀 있어 무시 당하는 저렙 헌터 생활을 이어 나간다.<br>그러던 어느 날 던전에서 전투 중 복붙 스킬의 성장 방법을 발견한다!<br>한순간에 최강 스킬을 얻어 세계적인 헌터로 성장한 서한준은 이후 동료들과 함께 다가올 대재앙을 막고자 한다.<br>서한준은 초월자의 정체를 알아내고 세상을 구할 수 있을까?<br><br><br><br><br><br><br><br><br>,"11,749",총 17화,연재 중,#판타지 #사이다 #현대판타지 #게임 #상태창 #이능력 #던전물 #헌터물
798101,왕게임,신형욱 (글)/ 범고래 (그림),화요웹툰,왕게임,12세 이용가,절대권력을 손에 넣게 된 소년의 학원액션 서스펜스!<br>폭력에 순응하며 비굴한 학창 시절을 보내던 고등학생 ‘황초민’.<br>어느 날 절연했던 친형의 사망 소식과 함께 그의 핸드폰을 갖게 된다.<br>형이 거대 폭력서클 「황제사단」의 단장이라는 사실을 알게 된 황초민은 그를 사칭하여 사단을 조종해 쓰레기들을 처단하기 시작하는데...<br>절대로 들켜선 안 될 왕게임이 시작된다!<br><br><br><br><br><br><br><br><br>,"122,690",총 108화,휴재,#액션 #사이다 #학원액션 #자극적인 #참교육 #격투기 #블루스트링 #학원물
818255,무원야담,호우 (글/그림),화요웹툰,무원야담,12세 이용가,귀신을 부릴 수 있는 체질인 김위신은 복수를 위해 한 귀신을 쫓고 있다.<br>단서라고는 눈이 금색이라는 것뿐.<br>그 귀신의 행방을 알 수 있는 결정적인 실마리를 손에 넣기 직전<br>귀신 쫓는 경귀석을 가진 박이로에 의해 5년의 노력이 한순간에 허사가 되고<br>그간 모았던 귀신과 귀물까지 모조리 날려버린다!<br>거기에 산군의 딸인 동백까지 합세해 복수는커녕 방해되는 짐만 줄줄이 딸리고<br>열받은 위신은 전부 도깨비시장에 내다 팔 생각으로 여행길에 오르는데...<br><br>귀신에게 원망보다 강한 미련은 없다.<br>김위신 일행의 죽거나 혹은 살거나! 귀신 쫓는 극한 퇴마 판타지!<br><br><br><br><br><br><br><br><br>,"43,101",총 51화,연재 중,#판타지 #오컬트판타지 #과거 #동양 #시대물 #모험 #오컬트 #인외존재
832553,사라질 황녀를 위하여,Migi (글)/ 림하 (그림)/ 서담연 (원작),화요웹툰,사라질 황녀를 위하여,12세 이용가,소매치기들과 뒤엉켜 살던 내가 '황녀'일지도 모른다고...!?<br>목걸이를 잘못 팔았다가 황실까지 들어가게 된 사샤.<br>눈치 하나는 기가 막히게 빠른 당돌한 뒷골목 출신 공주 '사샤'와<br>황녀의 약혼자이자 사샤의 곁을 묵묵히 지켜주는 냉혈한 공작 '라스칸'의<br>비밀스러운 로맨스가 펼쳐진다!<br><br><br><br><br><br><br><br><br>,"11,886",총 8화,연재 중,#로맨스 #성장로판 #설렘폭발 #서양 #가족 #첫사랑 #왕족/귀족 #헌신남
814817,흑역사 어게인,안수민 (글/그림),화요웹툰,흑역사 어게인,12세 이용가,운 제로 인복 제로 외톨이로 보냈던 고독하고 우울한 학창 시절.<br>흑역사 그 자체인 어린 시절을 극복하고 행복한 하루하루를 보내고 있는 스물여덟 유미.<br>모든 것이 완벽한 나날을 뒤로하고 가장 불행했던 과거로 타입슬립?!<br><br>미래에 두고 온 마지막 사랑과 과거의 잊고 있었던 첫사랑 사이에서의 갈등!<br><br><br><br><br><br><br><br><br>,"72,433",총 61화,연재 중,#로맨스 #설렘폭발 #청춘 #순정남 #러블리 #다정남 #짝사랑 #타임슬립
824240,자멸기관,김보통 (글)/ 나몬 (그림),화요웹툰,자멸기관,15세 이용가,어느날 청소년들의 뇌속에 자멸하는 장기가 생겨났다. 죽어가는 아이들을 살리기위한 어떤 노력도 하지않는 어른들을 상대로 목숨을 건 협상이 시작된다.<br><br><br><br><br><br><br><br>,"42,834",총 29화,연재 중,#스릴러 #고자극스릴러 #자극적인 #시리어스 #사회고발 #미스터리 #학원물
812576,착한 여자 안선해,선우 (글/그림),화요웹툰,착한 여자 안선해,전체연령가,사람들이 생각하는 ‘착하다’는 무슨 뜻일까? <br>선해는 착하다는 말을 싫어한다. 어린 시절부터 사람들이 이유 없이 선해가 착하다고 말해왔기 때문이다. 착한 일을 한 적도 없는데 왜 그렇게 말하는 건지. <br>사람들의 세뇌 덕분에 선해는 직업도 사회복지사로 정했다. 눈을 뜨고 보니 어느새 그렇게 돼 있었다. <br>그러다 보니 착하다는 그 지긋지긋한 말을 회사에서도 수없이 듣곤 한다. 착하다는 말로 선해를 이용하는 사람들. <br>하지만 사실 선해는 부정하고 싶었을 뿐 사람들이 말하는 착함의 정의를 알고 있다. <br>착하다는 말은 ㅂㅅ호구새끼를 말한다는 것을.<br><br><br><br><br><br><br><br><br><br>,"25,377",총 58화,연재 중,#드라마 #감성적인 #공감 #현대 #오피스 #청춘 #무심남 #평범녀 #소심녀
813121,폭군의 심장을 쥐었다,새드민 (글)/ Nobena (그림)/ 유세유 (원작),화요웹툰,폭군의 심장을 쥐었다,15세 이용가,황태자의 유일한 친구인 나 유세니엘 하르드란트.<br>어느 날 황태자에게 나쁜 영향을 끼쳤다는 이유로 우리 가문은 수도에서 쫓겨난다.<br>14년 만에 재회한 그는 몹시도 달라져 있었다. <br>왜 변했냐는 물음에 내가 좋아하는 모습이기 때문이라고 대답하는 황태자.<br>아니 황제 테스발룬 노이시빌.<br>하지만 달라진 건 외모만이 아닌 것 같다.<br><br><br><br><br><br><br><br><br>,"85,078",총 60화,연재 중,#로맨스 #서양 #왕족/귀족 #짝사랑남 #사연남 #순정남 #집착남 #공식미녀
807582,랜덤타겟,이니 (글)/ 정유한 (그림),화요웹툰,랜덤타겟,15세 이용가,완벽한 이상형을 찾아 고군분투하던 최세린.<br>첫사랑의 실패로 지독한 얼빠가 되어버린 그녀는 생일 일주일 전 존잘 남친에게 차이게 된다.<br>결국 전설 속 ‘유니콘’ 같은 남자를 찾아 방황하게 되는데…<br>그러던 어느 날 VR 소개팅 앱 <랜덤타겟>에서 진짜 유니콘을 만나 버렸다!<br>과연 최세린의 진짜 사랑은 누구일까?<br><br><br><br><br><br><br><br><br>,"112,159",총 83화,연재 중,#로맨스 #순진남 #오피스 #혐관 #무심남 #대형견남 #나쁜남자 #공식미녀
797819,우투리: THE LEGACY,도토리맛 우유 (글)/ 홍기우 (그림),화요웹툰,우투리: THE LEGACY,15세 이용가,'죽'이 왕을 선언하고 벌어진 '우투리 대참사' 후 10년<br>세상은 격변하고 새로운 전쟁이 시작된다.<br><br>우투리를 사냥하기 위한 '참사 여단'이 창설되어 대부분의 우투리가 죽거나 실종되고<br>몇 남지 않은 생존자 서아리는 아직 정체가 드러나지 않은<br>마지막 '여덟번째 우투리'를 찾아 상황을 반전시키려 하는데...<br><br><br><br><br><br><br><br><br>,"24,839",총 62화,연재 중,#판타지 #액션판타지 #현대 #동양 #이능력 #액션 #성장물 #학원물
821855,뜻밖의 청혼,이건 (글)/ 홍홍 (그림)/ 해사 (원작),화요웹툰,뜻밖의 청혼,15세 이용가,노이슈타인의 공주 알리시아가 칼을 든 순간 슈바르한의 늑대 카벨레누스와 조우한 것은 운명이었다. '포기하는 법을 알고 있을 뿐이에요.' 오래 전 체념한 알리시아의 손을 놓지 않는 카벨레누스. 두 사람은 휘몰아치는 운명의 소용돌이 속에서 걷잡을 수 없이 서로에게 빠져드는데….<br><br><br><br><br><br><br><br><br>,"48,305",총 39화,연재 중,#로맨스 #서양 #왕족/귀족 #무심남 #집착남 #나쁜남자 #사연녀 #집착물
826609,문어숙희숙회,수현 (글)/ 김도비 (그림),화요웹툰,문어숙희숙회,15세 이용가,바닷 속 깊은 곳에서 행복하게 살고 있던 거대 문어 가족들.<br>어느 날 어선에 의해 가족들 모두 뿔뿔이 흩어지게 되고<br>어린 문어 숙희는 라면의 재료가 될 위기에 처하게 되는데...<br><br><br><br><br><br><br><br><br><br>,"16,120",총 24화,연재 중,#드라마 #생존 #우정 #가족 #성장물 #러블리 #서바이벌 #4차원 #인외존재
828716,왕관을 찾아줘,MUTE (글/그림),화요웹툰,왕관을 찾아줘,15세 이용가,수백년의 시간동안 죽음을 인도하던 저승사자 ‘아리’는 머리가 없기에 자신을 알아주는 사람이 없어 외로웠다. 그런 그녀 앞에 아리의 머리를 볼 수 있는 인간 ‘우철’이 나타나 사라진 아리의 머리를 함께 찾아주겠다고 하는데… 아리는 머리를 찾고 외로움을 해소할 수 있을까? 저승과 이승을 오가는 아리와 우철의 로맨스 드라마<br><br><br><br><br><br><br><br><br>,"34,184",총 16화,연재 중,#로맨스 #집착녀 #동양풍로맨스 #자극적인 #치명적인 #현대 #공식미남 #능글남
790776,붉은 이정표,달뜬 (글/그림),화요웹툰,붉은 이정표,15세 이용가,세상의 평화를 유지하던 최강의 도깨비 집단 '홍혜.' <br>그러던 어느 날 동료의 배신으로 도깨비 '린'은 홍혜와 친구들 모두를 잃게 된다.<br>분노로 가득 찬 그는 홍혜의 최강전력 '검은 귀신' 으로서 복수를 향해 길을 떠난다.<br><br><br><br><br><br><br><br><br>,"61,258",총 106화,연재 중,#액션 #사이다 #시리어스 #동양 #이능력 #모험 #판타지 #세계관
828077,아카데미가 망했다,BIN (글)/ GG (그림)/ ROHRAN (원작),화요웹툰,아카데미가 망했다,전체연령가,신입 교사로 부임한 아카데미가 망해버렸다?! 도박에 빠진 학장과 나태 교사 무기력한 학생들까지! 탈출과 출세의 갈림길에 선 욕망 가득 신입 교사 '아몬 드레이크'가 선택한 다음 걸음은? 뒷골이 알싸해지는 폭풍성장 판타지 개그물!<br><br><br><br><br><br><br>,"23,564",총 18화,연재 중,#판타지 #판타지개그 #아카데미물 #개그 #성장물 #힘숨찐 #소설원작
822578,친애하는 연서,김방학 (글/그림),화요웹툰,친애하는 연서,15세 이용가,"명문 청한대학교의 여신 '남연서'. <br>예쁘고 귀여운 연서는 친절하고 사랑스럽기까지 한 사기캐로 학교 모든 남자들이 그녀를 좋아한다. <br>그런데 어느 날부터 연서의 곁에 웬 XX가 얼쩡거리자 연서의 절친 '황선미'는 초조해진다. <br>""두 사람은 절대 만나면 안돼! 그 XX는 연서랑 만나기에 너무 별로인 사람이니까... 다른 이유는 없어!!!""<br><br><br><br><br><br><br><br><br>","11,134",총 33화,연재 중,#드라마 #까칠녀 #리얼로맨스 #자극적인 #우정 #청춘 #공식미남 #능글남
773793,필리아로제 - 가시왕관의 예언,백화등 (글)/ Ryuta (그림)/ 김영지 (원작),화요웹툰,필리아로제 - 가시왕관의 예언,전체연령가,소녀 사제 패륜 왕자의 반란을 막아라!<br>상대의 마음을 읽는 능력을 가진 사제 필리아. <br>그는 아이로 대사제에게서 '레오 엘라이온의 반란을 막으라'는 임무를 받는다. <br><br>한때 엘라이온 왕국의 촉망받는 왕자였으나... <br>망국을 알리는 예언이 사실이라 증명하듯 반란을 꿈꾸는 패륜아가 되어버린 레오.<br> 그를 설득해 전쟁을 막아야 왕국이 무사할 수 있는데...<br><br>어느 날 어린 사제에게 주어진 구국의 사명. <br>필리아는 과연 이 짐승 왕자를 길들일 수 있을까?<br><br> 스튜디오<br><br><br><br><br><br>,"92,588",총 157화,연재 중,#판타지 #레드아이스 스튜디오 #성장로판 #이능력 #전쟁 #왕족/귀족 #공식미남
826834,사장님과 공주님,요엔 (글/그림),화요웹툰,사장님과 공주님,전체연령가,재벌남주의 운명을 거부하는 사장님. 그런데 어느 날 하늘에서 공주님이 나타났다?!<br><br>글로벌 기업 사장님 '남주영'. 재벌남주의 삶을 피하기 위해 늘 최선을 다하는데 난데없이 하늘에서 공주님이 떨어졌다.<br>그런데 이 공주님 머리색도 이상하고 성격은 더 이상하다. 세상물정 모르는 이 공주님을 무사히 자기 세계로 돌려보낼 수 있을까?<br><br><br><br><br><br><br><br><br>,"15,972",총 20화,연재 중,#로맨스 #판타지개그 #인소감성 #병맛 #가벼운 #개그 #무해한 #햇살캐
807314,원포인트,잇 (글/그림),화요웹툰,원포인트,전체연령가,“내가 빛나지 않아도 좋아 경기에서 이긴 후 우리 팀을 주인공으로 만든다.”<br><br>고등학교 입학과 동시에 마주한 배구부의 모습에 실망한 ‘이재혁’ “이런 게 배구부라고..?”<br>재혁은 어릴 적부터 함께 해온 ‘도민환’ 배구부의 악행에 질려버린 ‘김단우’와 함께 직접 팀을 꾸리기로 결심한다.<br>개성 넘치는 팀원들이 한 명씩 모이기 시작하고 서로 다른 친구들이 모여<br>하나의 목표를 향해 달려간다. 목표는 최정상!!<br><br><br><br><br><br><br><br>,"32,154",총 87화,연재 중,#스포츠 #열혈 #청춘 #성장물 #동아리 #학원물 #스포츠성장
819054,시한부 황후의 나쁜 짓,굄 (글)/ 이준 (그림)/ 정무늬 (원작),화요웹툰,시한부 황후의 나쁜 짓,15세 이용가,정략결혼이었지만 첫사랑이었다. 황제여서가 아니라 당신이어서 사랑했다.<br>휠체어를 탄 몸으로 스텔라는 제국과 남편을 위해 헌신했다.<br>그러나 돌아온 것은 처절한 죽음.<br>여신은 사지가 마비되어 죽은 스텔라를 회귀시켰다.<br>이번 생에서도 소꿉친구를 선택하는 남편을 보며<br>스텔라는 충동적으로 검투 노예를 거뒀다.<br>자신을 14살이라 믿는 기억상실남. 혹은 상처 입은 짐승.<br>“내가 주인을 아프게 했나?”<br>“너는 날 아프게 할 수 없다.”<br>“어째서?”<br>“책장이나 만년필이 주인을 아프게 할 수 없는 법이니까.”<br>“아주 슬퍼 보여. 부모에게 버림받고 거리를 헤매는 아이처럼.”<br>그가 내 뺨을 만졌다.<br>나는 뻣뻣하게 굳은 채 아무 대꾸도 하지 못했다.<br>12살 이후로 남편이 아닌 남자가 내 몸에 손을 댄 것은 처음이었다.<br>스텔라가 그를 향해 손을 뻗었다. 우연이 운명이 되는 순간이었다.<br>그의 정체가 발각당하기 전까진.<br><br><br><br><br><br><br><br>,"13,059",총 49화,연재 중,#로맨스 #자극적인 #왕족/귀족 #순정남 #군림녀 #후회물 #타임슬립
822876,헬스x로맨스,인미 (글/그림),화요웹툰,헬스x로맨스,12세 이용가,어렸을 적 뚱뚱하다는 이유로 좋아하는 여자애에게 차이게 된 이지훈!<br>그 트라우마 때문에 운동을 열심히 해서 헬스 트레이너까지 하게 된다.<br>그러다 우연히 자신의 첫 회원이 자신을 찼던 여자애란 것을 알게 된 이지훈은 PT를 해주는 척 복수를 꿈꾼다.<br>과연 지훈은 그녀에게서 고백을 받아낼 수 있을까?!<br>우당탕탕 찌질한 지훈의 고백받기 프로젝트!<br><br><br><br><br><br><br><br><br>,"11,201",총 33화,연재 중,#로맨스 #리얼로맨스 #청춘 #계략남 #명랑녀 #햇살녀 #로맨틱코미디 #스포츠
805974,돌격! 용마치킨,팀 오누이 (글/그림),화요웹툰,돌격! 용마치킨,전체연령가,치킨집 수렴의 법칙. 당신이 문과든 이과든 결국은 치킨집을 하게 된다! <br>....라는 법칙은 세상을 구하고 돌아온 용사도 예외는 아니었다.<br>그러나 신의 계략으로 용사는 마왕과 함께 빚을 갚아야 하는데… <br><br>빚? 갚아주겠어… 바로 이 치킨으로! 그런데… 직원들의 상태가 심상치 않다?<br>용사와 마왕의 눈물나는 자본주의 극복기<br><br><br><br><br><br><br><br><br><br>,"24,895",총 94화,연재 중,#판타지 #신화 #배틀 #마법 #크리처 #용사 #가벼운 #개그 #이능력배틀물
826437,킬링 스프리,SN (글)/ 배현희 (그림),화요웹툰,킬링 스프리,12세 이용가,AOS 게임 <릴리어네어 2099> 리그가 선풍적 인기를 끌고 있는 시대.<br>천재 프로게이머 '강윤'을 지켜보며 선수의 꿈을 키웠던 소년 '로운'은<br>실력을 인정받아 17세의 나이로 프로 게임단 '피닉스 포스'에 입단하지만<br>승부조작에 휘말려 팀이 와해될 위기에 처한다.<br><br>어느 날 낙담한 로운 앞에 나타난 것은 은퇴 후 종적을 감췄던 강윤.<br>로운은 그에게서 깨달음을 얻고 팀원들과 의기투합하여 승강전에 도전하는데...<br><br>과연 꼴찌 팀 피닉스 포스는 과거의 영광을 되찾을 수 있을까?<br><br><br><br><br><br><br><br><br>,"15,532",총 25화,연재 중,#스포츠 #게임 #소년물 #우정 #청춘 #성장물 #고인물 #게임판타지
810561,왕자님 짠내밥상,쑥 (글/그림),화요웹툰,왕자님 짠내밥상,전체연령가,오승지는 자신을 버린 엄마를 찾기 위해 베르사유 궁전 201호를 찾게 된다. 그곳은 궁전이 아닌 허름하고 낡은 고시원이었고 엄마가 아닌 '브루봉 그룹 4대 후계자'로 소문난 루이가 살고 있었다. 그리고 그들의 하루하루 먹고살기 위한 짠내 나는 생존 요리가 펼쳐진다.<br><br><br><br><br><br><br><br><br><br>,"10,486",총 75화,연재 중,#드라마 #현대 #가족 #능력남 #명랑녀 #병맛 #가벼운 #개그 #성장물
821981,오아뉴-멱살 한번 잡힙시다,게르마늄 (글/그림)/ 뉴럭이 (원작),화요웹툰,오아뉴-멱살 한번 잡힙시다,15세 이용가,나쁜 놈들 멱살 잡는 특종 기자 서정원. 지성 미모 재벌 3세 남편까지 완벽한 인생이었다. 남편의 내연녀가 죽은 채 나타나기 전까지.<br>일편단심 다정한 줄로만 알았던 남편에게 내연녀가 있었다는 사실 만으로도 기가 막히는데 그녀를 죽인 살인범으로 의심 받기 시작하고<br>벗어나려 할 수록 새로운 사건들이 얽히고 설켜 거미줄처럼 정원을 옭아맨다.<br>정원은 오랜 파트너인 지저스 그리고 얼결에 새로운 파트너가 된 형사 태헌과 함께 진실을 파헤치며 믿을 수 없는 거대한 진실들과 마주하는데..<br><br><br><br><br><br> 원작웹툰<br>,"7,398",총 37화,연재 중,#스릴러 #고자극스릴러 #자극적인 #시리어스 #범죄 #드라마&영화 원작웹툰
826419,롤플레잉,박소 (글/그림),화요웹툰,롤플레잉,15세 이용가,마라맛 로맨스 드라마를 좋아하면서도 순탄한 삶을 그리던 고등학교 교사 신재아.<br>언젠간 자신도 드라마 같은 연애를 할 거라 꿈꾸면서도 하루하루를 보내기 벅차다.<br>그러던 어느 날 자신의 옛 제자인 구주언이 학교에 방문하면서 새로운 관계에 눈을 뜨게 된다.<br><br><br><br><br><br><br><br>,"26,625",총 23화,연재 중,#로맨스 #리얼로맨스 #자극적인 #연하남 #연상녀 #로맨틱코미디 #폭스남
818674,"아, 연애하고 싶다",강우봉 (글/그림),화요웹툰,"아, 연애하고 싶다",15세 이용가,저지방 우유 같이 밍밍하고 지루한 하루하루를 보내는 평범한 직딩 연단남 지오. 그에게 인생의 낙이라곤 게임밖에 없지만 어느 날 눈앞에 나타난 초절정미녀 소하의 등장으로 잠자고 있던 연애세포가 각성한다. 한편 그가 근무하는 회사에 신입사원 유진도 지오를 짝사랑하고 있었는데…극소심 짝사랑 전문가들은 과연 자신의 한계(?)를 뛰어넘고 사랑을 쟁취할 수 있을까?<br><br><br><br><br><br><br><br>,"12,691",총 55화,연재 중,#로맨스 #리얼로맨스 #오피스 #청춘 #로맨틱코미디 #가벼운 #짝사랑
809263,대리게임,철준 (글/그림),화요웹툰,대리게임,15세 이용가,같은 학교의 유찬에게 매주 상납금을 바치며 괴로운 나날을 보내는 도윤.<br>어느 날 온라인 게임에서 만난 게임 개발자인 지인에게 어떤 인디게임을 받게 되고<br>도윤은 게임의 주인공이 자신과 똑같은 처지에 처해있다는 사실에 놀란다.<br>혹시나 하는 마음 반 호기심 반에 괴롭히는 자신을 유찬에게 잔인한 복수를 게임에서 선택하고 다음 날을 맞는다.<br>도윤의 일상은 게임과 똑같이 흘러가기 시작하고...<br>수상했던 게임은 도윤의 인생을 게임의 선택지로 송두리째 바꿔놓는다.<br><br><br><br><br><br><br><br><br>,"16,876",총 78화,연재 중,#스릴러 #자극적인 #현대 #게임 #크리처 #액션 #인생역전 #참교육
769209,화산귀환,LICO (글/그림)/ 비가 (원작),수요웹툰,화산귀환,15세 이용가,대 화산파 13대 제자.천하삼대검수 매화검존 청명. <br>천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면.<br>백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다.<br>......뭐? 화산이 망해? 이게 뭔 개소리야!?<br><br><br><br><br><br><br><br><br>,"1,440,162",총 144화,연재 중,#무협/사극 #명작 #개그 #세계관 #동양풍판타지 #회귀 #힘숨찐 #판무
747269,전지적 독자 시점,UMI (글)/ 슬리피-C (그림)/ 싱숑 (원작),수요웹툰,전지적 독자 시점,15세 이용가,'이건 내가 아는 그 전개다'<br>한순간에 세계가 멸망하고 새로운 세상이 펼쳐졌다.<br>오직 나만이 완주했던 소설 세계에서 평범했던 독자의 새로운 삶이 시작된다.<br><br> 스튜디오<br><br><br><br><br><br>,"1,186,801",총 231화,연재 중,#판타지 #레드아이스 스튜디오 #게임 #세계관 #아포칼립스 #게임판타지 #헌터물
811721,무직백수 계백순,지발 (글/그림),"수, 일 연재",무직백수 계백순,15세 이용가,해둔 것도 없고 스펙도 평범 통장 잔고는 늘 만원 이하.<br>등골 브레이커 계백순은 과연 백수에서 탈출할 수 있을까?<br><br>,"226,009",총 119화,연재 중,#개그 #요즘핫한추천작
823195,쌉초의 난,쌉초 (글/그림),"수, 토 연재",쌉초의 난,12세 이용가,"어디로 튈 지 모르는 무한 매력의 소유자 쌉초가 네이버웹툰에 불시착했다! <br>""헛웃음도 웃음이다!""를 외치며 팍팍하고 고된 일상 속에서도 <br>꾸역꾸역 재미를 찾아가는 이 시대의 노력형 작가 쌉초의 털거덕 털거덕 어떻게든 굴러가는 삶 속으로 출발~!<br><br><br><br><br><br><br><br><br>","165,379",총 63화,연재 중,#일상 #일상개그힐링 #가벼운 #개그 #무해한 #햇살캐 #힐링 #4차원
